,gender_F,gender_M,gender_O,age,income,user_id,became_member_year,total_amt,offer_1_received,offer_1_viewed,offer_1_completed,offer_2_received,offer_2_viewed,offer_2_completed,offer_3_received,offer_3_viewed,offer_3_completed,offer_4_received,offer_4_viewed,offer_4_completed,offer_5_received,offer_5_viewed,offer_5_completed,offer_6_received,offer_6_viewed,offer_6_completed,offer_7_received,offer_7_viewed,offer_7_completed,offer_8_received,offer_8_viewed,offer_8_completed,offer_9_received,offer_9_viewed,offer_9_completed,offer_10_received,offer_10_viewed,offer_10_completed
16181,0,1,0,56,87000.0,16182,2017,30.86,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16182,0,1,0,42,43000.0,16183,2018,1.87,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
16183,1,0,0,18,64000.0,16184,2017,8.8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0
16184,1,0,0,82,106000.0,16185,2016,19.82,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
16185,0,1,0,48,79000.0,16186,2018,24.14,2,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16186,0,1,0,52,56000.0,16187,2016,20.99,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16187,0,1,0,41,53000.0,16188,2017,0.75,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
16188,0,1,0,71,75000.0,16189,2017,19.52,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
16189,0,1,0,37,82000.0,16190,2016,31.76,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0
16190,0,0,1,69,65404.9915682968,16191,2018,4.31,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16191,1,0,0,40,41000.0,16192,2014,0.54,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
16192,1,0,0,66,66000.0,16193,2016,14.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
16193,0,1,0,72,75000.0,16194,2015,29.42,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
16194,0,1,0,57,111000.0,16195,2015,27.29,1,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
16195,1,0,0,35,60000.0,16196,2015,12.63,1,1,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16196,0,1,0,28,48000.0,16197,2015,3.21,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,2,2,0,1,1,1,0,0,0
16197,0,1,0,39,32000.0,16198,2016,1.8900000000000001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,1,0,1
16198,1,0,0,37,65404.9915682968,16199,2018,8.09,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
16199,0,1,0,52,51000.0,16200,2018,6.62,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
16200,1,0,0,25,56000.0,16201,2017,12.7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
16201,1,0,0,72,65404.9915682968,16202,2017,1.8900000000000001,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
16202,0,1,0,63,120000.0,16203,2017,32.39,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
16203,1,0,0,48,51000.0,16204,2017,17.48,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16204,1,0,0,70,81000.0,16205,2016,28.48,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
16205,0,1,0,35,69000.0,16206,2018,1.38,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16206,0,1,0,60,38000.0,16207,2018,0.36,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
16207,1,0,0,46,34000.0,16208,2018,5.67,2,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
16208,0,1,0,30,61000.0,16209,2017,2.35,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
16209,0,1,0,23,65404.9915682968,16210,2015,0.48,1,1,0,1,1,0,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16210,0,1,0,66,46000.0,16211,2017,8.28,0,0,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16211,1,0,0,60,65404.9915682968,16212,2017,0.74,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,0,0,0,0,0,1,1,0
16212,0,1,0,56,57000.0,16213,2016,10.21,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
16213,0,1,0,68,116000.0,16214,2016,20.77,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16214,0,1,0,26,62000.0,16215,2014,3.76,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
16215,0,0,1,63,71000.0,16216,2016,3.2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16216,1,0,0,55,74000.0,16217,2017,20.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
16217,0,0,1,54,65404.9915682968,16218,2016,0.15,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16218,1,0,0,73,58000.0,16219,2015,14.6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
16219,0,1,0,82,114000.0,16220,2017,26.45,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
16220,0,1,0,58,34000.0,16221,2016,6.01,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
16221,0,1,0,25,67000.0,16222,2013,2.96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16222,1,0,0,69,79000.0,16223,2016,11.77,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
16223,0,1,0,59,31000.0,16224,2015,6.52,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
16224,1,0,0,39,34000.0,16225,2017,12.91,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0
16225,1,0,0,55,53000.0,16226,2014,7.06,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
16226,1,0,0,60,35000.0,16227,2017,2.93,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0
16227,0,1,0,91,33000.0,16228,2016,5.54,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16228,0,1,0,48,52000.0,16229,2015,13.01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
16229,0,0,1,68,65404.9915682968,16230,2018,1.6400000000000001,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
16230,0,1,0,70,66000.0,16231,2017,20.87,1,1,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16231,1,0,0,69,65404.9915682968,16232,2018,1.65,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
16232,1,0,0,51,54000.0,16233,2016,3.91,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
16233,0,1,0,64,74000.0,16234,2016,20.27,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
16234,0,1,0,81,62000.0,16235,2018,17.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,1
16235,1,0,0,34,65404.9915682968,16236,2018,0.54,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
16236,0,1,0,91,86000.0,16237,2017,505.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,1,1,1,0,0,0
16237,1,0,0,71,55000.0,16238,2018,12.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
16238,1,0,0,46,78000.0,16239,2017,22.51,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2
16239,0,1,0,54,50000.0,16240,2015,3.7800000000000002,1,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16240,0,1,0,20,37000.0,16241,2017,1.53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
16241,1,0,0,38,37000.0,16242,2017,9.27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0
16242,0,1,0,53,80000.0,16243,2017,22.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
16243,0,1,0,51,86000.0,16244,2016,35.69,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
16244,0,1,0,77,98000.0,16245,2017,0.0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
16245,1,0,0,68,95000.0,16246,2017,34.23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,2,2,2
16246,0,1,0,36,43000.0,16247,2017,11.12,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16247,0,0,1,47,65404.9915682968,16248,2017,2.87,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
16248,1,0,0,60,65404.9915682968,16249,2018,8.13,1,1,0,0,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16249,0,1,0,43,31000.0,16250,2016,6.51,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
16250,1,0,0,49,76000.0,16251,2018,16.22,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
16251,0,1,0,59,67000.0,16252,2018,1.9300000000000002,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
16252,0,1,0,95,72000.0,16253,2017,11.23,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
16253,0,1,0,28,39000.0,16254,2018,9.14,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0
16254,1,0,0,66,63000.0,16255,2017,12.98,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
16255,0,0,1,51,65404.9915682968,16256,2018,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
16256,0,1,0,70,77000.0,16257,2017,22.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2
16257,1,0,0,19,60000.0,16258,2016,10.4,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0
16258,0,1,0,61,65404.9915682968,16259,2017,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
16259,0,1,0,28,37000.0,16260,2018,0.72,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
16260,0,1,0,55,49000.0,16261,2017,13.78,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
16261,1,0,0,78,84000.0,16262,2016,10.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,1,1,1,0,0,0
16262,1,0,0,61,96000.0,16263,2016,36.41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
16263,0,1,0,25,64000.0,16264,2017,5.62,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16264,0,1,0,19,74000.0,16265,2016,13.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
16265,0,1,0,51,114000.0,16266,2016,26.65,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
16266,0,1,0,67,65404.9915682968,16267,2017,1.1400000000000001,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
16267,1,0,0,26,73000.0,16268,2018,13.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
16268,0,0,1,82,65404.9915682968,16269,2016,1.4100000000000001,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16269,0,1,0,67,88000.0,16270,2016,22.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,2,2,2
16270,1,0,0,56,73000.0,16271,2017,28.04,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16271,1,0,0,73,82000.0,16272,2017,11.66,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
16272,1,0,0,55,89000.0,16273,2017,24.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,0,0
16273,1,0,0,83,72000.0,16274,2017,25.94,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,1
16274,0,1,0,41,65404.9915682968,16275,2017,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
16275,1,0,0,90,79000.0,16276,2016,27.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
16276,0,1,0,67,77000.0,16277,2017,29.44,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,2,1,2
16277,0,1,0,48,73000.0,16278,2017,20.5,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
16278,0,0,1,73,64000.0,16279,2017,537.23,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16279,1,0,0,62,78000.0,16280,2015,10.44,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
16280,0,1,0,66,118000.0,16281,2018,40.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1
16281,1,0,0,62,80000.0,16282,2017,15.61,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
16282,0,1,0,58,86000.0,16283,2018,20.57,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
16283,0,1,0,24,36000.0,16284,2016,1.76,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
16284,1,0,0,70,81000.0,16285,2017,33.27,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
16285,0,1,0,29,65404.9915682968,16286,2016,0.34,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
16286,0,1,0,75,94000.0,16287,2017,16.04,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
16287,0,1,0,26,60000.0,16288,2018,4.23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1,1,0,0,0,0,0,0,0
16288,1,0,0,55,99000.0,16289,2017,28.06,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0
16289,1,0,0,71,100000.0,16290,2018,19.37,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,1
16290,0,1,0,53,67000.0,16291,2018,10.07,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
16291,0,1,0,57,80000.0,16292,2017,21.14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1
16292,0,1,0,48,31000.0,16293,2015,3.68,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
16293,1,0,0,57,88000.0,16294,2016,25.41,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16294,0,1,0,44,74000.0,16295,2017,1.79,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
16295,0,0,1,29,65404.9915682968,16296,2016,0.74,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16296,0,1,0,20,34000.0,16297,2018,8.17,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
16297,1,0,0,47,65404.9915682968,16298,2017,2.54,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
16298,1,0,0,86,82000.0,16299,2017,17.69,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
16299,1,0,0,59,32000.0,16300,2016,20.03,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
16300,1,0,0,41,34000.0,16301,2016,4.41,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
16301,0,1,0,24,46000.0,16302,2013,0.25,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16302,1,0,0,33,65404.9915682968,16303,2016,6.62,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16303,1,0,0,35,70000.0,16304,2014,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,0,0,0,1,1,1
16304,1,0,0,58,89000.0,16305,2017,31.18,1,0,1,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
16305,0,1,0,52,88000.0,16306,2017,28.06,0,0,0,1,0,0,1,1,0,2,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16306,0,1,0,65,56000.0,16307,2018,12.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,2,2,1,1,1,1
16307,1,0,0,73,77000.0,16308,2017,28.06,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
16308,1,0,0,82,84000.0,16309,2017,29.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
16309,0,1,0,62,42000.0,16310,2014,2.45,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2,0,0
16310,1,0,0,71,93000.0,16311,2016,24.37,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2
16311,0,1,0,36,31000.0,16312,2018,1.34,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0
16312,1,0,0,73,31000.0,16313,2017,19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,1,1,1,0,0
16313,0,1,0,60,84000.0,16314,2018,12.8,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,0,0
16314,0,1,0,63,45000.0,16315,2017,7.1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
16315,0,1,0,40,78000.0,16316,2015,17.23,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16316,0,0,1,76,65404.9915682968,16317,2017,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0
16317,1,0,0,49,31000.0,16318,2018,6.14,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
16318,0,1,0,44,48000.0,16319,2018,0.55,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
16319,0,1,0,26,41000.0,16320,2017,4.57,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
16320,0,1,0,47,52000.0,16321,2016,11.36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,1,1,1
16321,0,1,0,48,68000.0,16322,2017,5.57,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
16322,1,0,0,80,72000.0,16323,2015,16.93,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16323,0,1,0,77,65404.9915682968,16324,2015,0.67,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
16324,0,1,0,49,42000.0,16325,2017,3.11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
16325,0,1,0,69,73000.0,16326,2018,5.79,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16326,0,1,0,47,38000.0,16327,2015,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0
16327,0,1,0,53,95000.0,16328,2016,22.51,1,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16328,0,1,0,71,71000.0,16329,2018,1.02,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
16329,0,0,1,57,65404.9915682968,16330,2018,0.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
16330,0,1,0,41,61000.0,16331,2017,6.31,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16331,0,1,0,53,58000.0,16332,2016,19.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
16332,1,0,0,81,96000.0,16333,2017,36.37,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
16333,1,0,0,30,42000.0,16334,2017,0.8300000000000001,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0
16334,1,0,0,31,60000.0,16335,2017,14.19,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
16335,0,1,0,57,60000.0,16336,2015,13.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
16336,0,1,0,42,67000.0,16337,2015,11.57,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
16337,0,1,0,30,70000.0,16338,2017,10.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,2,0,2
16338,0,1,0,56,61000.0,16339,2017,11.44,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
