,user_id,offer_id,completion_time
48341,12965,3,0.0
48342,12965,6,0.0
48343,12966,1,82.0
48344,12966,2,0.0
48345,12966,4,114.0
48346,12966,10,0.0
48347,12967,2,0.0
48348,12967,4,0.0
48349,12967,7,0.0
48350,12967,9,0.0
48351,12967,10,0.0
48352,12968,2,-12.0
48353,12968,3,0.0
48354,12968,7,42.0
48355,12968,8,24.0
48356,12968,9,54.0
48357,12969,2,42.0
48358,12969,7,0.0
48359,12970,3,-36.0
48360,12970,6,36.0
48361,12971,2,0.0
48362,12971,3,0.0
48363,12971,4,90.0
48364,12971,7,54.0
48365,12971,8,24.0
48366,12971,9,120.0
48367,12972,2,24.0
48368,12972,3,3.0
48369,12972,4,-12.0
48370,12972,6,72.0
48371,12973,3,0.0
48372,12973,6,0.0
48373,12973,7,-24.0
48374,12973,10,0.0
48375,12974,2,0.0
48376,12974,6,58.0
48377,12974,7,48.0
48378,12975,3,0.0
48379,12975,5,0.0
48380,12975,7,-12.0
48381,12975,8,24.0
48382,12976,1,0.0
48383,12976,5,0.0
48384,12976,9,0.0
48385,12976,10,0.0
48386,12977,1,0.0
48387,12977,2,0.0
48388,12978,5,82.5
48389,12978,7,240.0
48390,12978,9,120.0
48391,12978,10,42.0
48392,12979,3,0.0
48393,12979,4,82.0
48394,12979,9,0.0
48395,12980,2,0.0
48396,12980,6,0.0
48397,12980,9,0.0
48398,12981,3,30.0
48399,12981,4,0.0
48400,12981,5,0.0
48401,12982,4,0.0
48402,12982,9,0.0
48403,12982,10,0.0
48404,12983,2,0.0
48405,12983,3,0.0
48406,12983,6,96.0
48407,12983,8,6.0
48408,12984,3,0.0
48409,12984,6,168.0
48410,12984,8,0.0
48411,12984,10,0.0
48412,12985,4,66.0
48413,12985,6,87.0
48414,12985,7,-6.0
48415,12985,9,120.0
48416,12986,1,0.0
48417,12986,3,0.0
48418,12986,7,0.0
48419,12986,8,0.0
48420,12986,10,0.0
48421,12987,1,168.0
48422,12987,2,120.0
48423,12987,5,132.0
48424,12987,8,0.0
48425,12988,1,0.0
48426,12988,5,0.0
48427,12988,6,0.0
48428,12988,7,0.0
48429,12989,2,-42.0
48430,12989,3,0.0
48431,12989,7,240.0
48432,12990,1,0.0
48433,12990,2,0.0
48434,12990,6,0.0
48435,12990,9,6.0
48436,12990,10,168.0
48437,12991,1,84.0
48438,12991,6,42.0
48439,12991,8,0.0
48440,12991,9,12.0
48441,12992,1,60.0
48442,12992,5,150.0
48443,12992,9,12.0
48444,12993,8,0.0
48445,12993,9,18.0
48446,12994,2,12.0
48447,12994,3,0.0
48448,12994,4,-42.0
48449,12994,5,240.0
48450,12995,1,0.0
48451,12995,2,0.0
48452,12995,3,0.0
48453,12995,5,0.0
48454,12996,1,168.0
48455,12996,3,-6.0
48456,12996,6,92.0
48457,12996,8,0.0
48458,12996,9,18.0
48459,12997,4,168.0
48460,12997,5,0.0
48461,12997,6,168.0
48462,12998,3,0.0
48463,12998,5,240.0
48464,12998,8,0.0
48465,12999,3,54.0
48466,12999,4,66.0
48467,12999,6,84.0
48468,13000,4,0.0
48469,13000,6,0.0
48470,13000,8,0.0
48471,13000,9,0.0
48472,13000,10,0.0
48473,13001,3,0.0
48474,13001,4,0.0
48475,13001,6,-12.0
48476,13001,8,0.0
48477,13001,9,120.0
48478,13002,6,54.0
48479,13002,7,0.0
48480,13002,9,0.0
48481,13003,1,168.0
48482,13003,2,90.0
48483,13003,5,240.0
48484,13003,8,0.0
48485,13004,1,81.0
48486,13004,4,0.0
48487,13004,10,18.0
48488,13005,7,80.0
48489,13005,8,0.0
48490,13005,9,6.0
48491,13005,10,12.0
48492,13006,1,0.0
48493,13006,3,-6.0
48494,13006,4,0.0
48495,13006,5,0.0
48496,13006,6,0.0
48497,13007,1,0.0
48498,13007,4,0.0
48499,13008,3,0.0
48500,13008,4,168.0
48501,13008,5,240.0
48502,13009,4,0.0
48503,13009,9,0.0
48504,13009,10,0.0
48505,13010,3,0.0
48506,13010,4,168.0
48507,13010,5,0.0
48508,13010,9,0.0
48509,13011,3,0.0
48510,13011,6,0.0
48511,13011,7,0.0
48512,13012,1,84.0
48513,13012,2,24.0
48514,13012,7,120.0
48515,13012,8,-12.0
48516,13013,2,0.0
48517,13013,3,0.0
48518,13013,5,0.0
48519,13013,8,0.0
48520,13013,10,0.0
48521,13014,1,-15.0
48522,13014,4,168.0
48523,13014,6,30.0
48524,13014,7,240.0
48525,13014,8,0.0
48526,13015,1,0.0
48527,13015,3,42.0
48528,13015,6,0.0
48529,13015,8,-6.0
48530,13015,10,0.0
48531,13016,5,0.0
48532,13016,6,0.0
48533,13016,7,78.0
48534,13016,8,-54.0
48535,13016,9,0.0
48536,13017,2,0.0
48537,13017,5,120.0
48538,13017,6,30.0
48539,13017,8,0.0
48540,13018,1,0.0
48541,13018,2,0.0
48542,13018,3,0.0
48543,13019,1,0.0
48544,13019,8,0.0
48545,13020,3,0.0
48546,13020,6,168.0
48547,13020,7,6.0
48548,13020,8,0.0
48549,13021,2,0.0
48550,13021,4,0.0
48551,13021,5,0.0
48552,13021,9,0.0
48553,13021,10,0.0
48554,13022,5,0.0
48555,13022,7,0.0
48556,13022,8,6.0
48557,13023,2,0.0
48558,13023,3,0.0
48559,13023,5,0.0
48560,13023,8,0.0
48561,13023,9,18.0
48562,13024,4,0.0
48563,13024,8,18.0
48564,13025,2,0.0
48565,13025,4,0.0
48566,13025,6,0.0
48567,13025,7,0.0
48568,13026,1,0.0
48569,13026,8,0.0
48570,13026,9,0.0
48571,13027,4,0.0
48572,13027,5,0.0
48573,13027,6,168.0
48574,13027,9,108.0
48575,13028,1,84.0
48576,13028,4,0.0
48577,13028,6,0.0
48578,13028,7,0.0
48579,13029,4,0.0
48580,13029,7,0.0
48581,13029,8,0.0
48582,13030,4,84.0
48583,13030,6,60.0
48584,13030,7,240.0
48585,13031,1,0.0
48586,13031,2,0.0
48587,13031,7,0.0
48588,13032,1,0.0
48589,13032,2,12.0
48590,13032,3,0.0
48591,13032,5,240.0
48592,13032,10,84.0
48593,13033,6,0.0
48594,13033,7,44.0
48595,13034,7,0.0
48596,13034,10,0.0
48597,13035,5,60.0
48598,13035,9,6.0
48599,13035,10,168.0
48600,13036,3,0.0
48601,13036,5,156.0
48602,13036,6,138.0
48603,13036,10,84.0
48604,13037,1,168.0
48605,13037,4,84.0
48606,13037,7,120.0
48607,13037,10,-126.0
48608,13038,3,0.0
48609,13038,5,0.0
48610,13038,8,0.0
48611,13038,9,0.0
48612,13038,10,0.0
48613,13039,3,0.0
48614,13039,7,54.0
48615,13039,9,102.0
48616,13039,10,84.0
48617,13040,5,0.0
48618,13040,7,240.0
48619,13040,8,0.0
48620,13040,10,0.0
48621,13041,2,0.0
48622,13041,6,168.0
48623,13041,8,0.0
48624,13042,1,168.0
48625,13042,3,0.0
48626,13042,7,192.0
48627,13042,9,0.0
48628,13043,1,0.0
48629,13043,2,0.0
48630,13043,10,0.0
48631,13044,4,0.0
48632,13044,8,0.0
48633,13044,10,0.0
48634,13045,3,12.0
48635,13045,4,0.0
48636,13045,7,0.0
48637,13046,1,84.0
48638,13046,7,30.0
48639,13046,9,78.0
48640,13046,10,42.0
48641,13047,3,0.0
48642,13047,4,0.0
48643,13047,7,240.0
48644,13047,10,0.0
48645,13048,1,0.0
48646,13048,3,6.0
48647,13048,5,0.0
48648,13048,8,0.0
48649,13048,10,0.0
48650,13049,3,-6.0
48651,13049,7,0.0
48652,13049,9,0.0
48653,13050,3,0.0
48654,13050,4,168.0
48655,13050,6,-42.0
48656,13050,8,-6.0
48657,13051,3,0.0
48658,13051,4,96.0
48659,13051,8,0.0
48660,13052,1,0.0
48661,13052,4,30.0
48662,13052,6,168.0
48663,13052,9,60.0
48664,13052,10,168.0
48665,13053,1,0.0
48666,13053,5,0.0
48667,13053,10,0.0
48668,13054,1,24.0
48669,13054,4,0.0
48670,13054,5,156.0
48671,13054,6,6.0
48672,13055,1,0.0
48673,13055,3,0.0
48674,13055,6,0.0
48675,13055,7,0.0
48676,13056,3,0.0
48677,13056,5,240.0
48678,13056,8,12.0
48679,13057,2,33.0
48680,13057,8,6.0
48681,13057,10,0.0
48682,13058,2,0.0
48683,13058,3,0.0
48684,13058,8,0.0
48685,13059,4,168.0
48686,13059,5,240.0
48687,13059,6,78.0
48688,13059,7,12.0
48689,13059,8,0.0
48690,13059,10,0.0
48691,13060,1,0.0
48692,13060,4,0.0
48693,13060,5,0.0
48694,13060,7,0.0
48695,13061,3,9.0
48696,13061,9,27.0
48697,13062,2,0.0
48698,13062,3,0.0
48699,13062,7,0.0
48700,13063,8,0.0
48701,13063,10,60.0
48702,13064,5,240.0
48703,13064,10,24.0
48704,13065,1,0.0
48705,13065,2,0.0
48706,13065,9,60.0
48707,13065,10,0.0
48708,13066,5,240.0
48709,13066,6,48.0
48710,13066,7,120.0
48711,13066,9,120.0
48712,13067,2,0.0
48713,13067,5,120.0
48714,13067,8,36.0
48715,13067,9,0.0
48716,13068,3,21.0
48717,13068,7,240.0
48718,13068,8,0.0
48719,13068,9,0.0
48720,13068,10,6.0
48721,13069,2,0.0
48722,13069,3,60.0
48723,13069,4,168.0
48724,13069,9,-6.0
48725,13070,1,66.0
48726,13070,7,240.0
48727,13071,4,3.0
48728,13071,6,21.0
48729,13071,9,0.0
48730,13072,6,6.0
48731,13072,7,39.0
48732,13073,5,240.0
48733,13073,8,0.0
48734,13073,10,168.0
48735,13074,1,168.0
48736,13074,3,36.0
48737,13074,7,30.0
48738,13074,8,12.0
48739,13075,1,0.0
48740,13075,2,0.0
48741,13075,3,0.0
48742,13075,6,0.0
48743,13075,9,0.0
48744,13076,3,0.0
48745,13076,5,0.0
48746,13076,8,0.0
48747,13076,9,120.0
48748,13076,10,0.0
48749,13077,1,0.0
48750,13077,4,168.0
48751,13077,5,80.0
48752,13078,1,0.0
48753,13078,4,168.0
48754,13078,10,0.0
48755,13079,2,120.0
48756,13079,6,168.0
48757,13079,7,240.0
48758,13079,10,99.0
48759,13080,1,0.0
48760,13080,2,0.0
48761,13080,3,-6.0
48762,13080,4,168.0
48763,13080,9,120.0
48764,13081,4,42.0
48765,13081,6,24.0
48766,13081,8,24.0
48767,13081,9,120.0
48768,13082,3,-24.0
48769,13082,5,144.0
48770,13082,8,0.0
48771,13082,10,30.0
48772,13083,4,168.0
48773,13083,7,0.0
48774,13083,8,0.0
48775,13083,9,0.0
48776,13083,10,0.0
48777,13084,1,168.0
48778,13084,4,93.0
48779,13084,7,142.0
48780,13085,2,30.0
48781,13085,3,-6.0
48782,13085,6,24.0
48783,13085,8,0.0
48784,13086,1,168.0
48785,13086,2,12.0
48786,13086,5,93.0
48787,13086,6,168.0
48788,13087,1,30.0
48789,13087,3,-36.0
48790,13087,7,12.0
48791,13087,8,0.0
48792,13088,4,36.0
48793,13088,8,0.0
48794,13088,9,36.0
48795,13088,10,168.0
48796,13089,4,15.0
48797,13089,6,168.0
48798,13089,8,0.0
48799,13089,9,24.0
48800,13090,2,18.0
48801,13090,3,3.0
48802,13090,7,96.0
48803,13090,10,168.0
48804,13091,1,168.0
48805,13091,3,0.0
48806,13091,4,168.0
48807,13091,10,12.0
48808,13092,6,36.0
48809,13092,9,60.0
48810,13092,10,0.0
48811,13093,1,168.0
48812,13093,5,240.0
48813,13093,7,30.0
48814,13094,2,120.0
48815,13094,7,36.0
48816,13094,8,-12.0
48817,13095,1,108.0
48818,13095,2,0.0
48819,13095,3,0.0
48820,13095,5,0.0
48821,13096,1,0.0
48822,13096,2,0.0
48823,13096,3,0.0
48824,13096,5,0.0
48825,13096,10,0.0
48826,13097,2,0.0
48827,13097,3,-24.0
48828,13097,4,56.0
48829,13097,6,84.0
48830,13098,3,36.0
48831,13098,4,78.0
48832,13098,8,18.0
48833,13098,10,0.0
48834,13099,2,0.0
48835,13099,5,0.0
48836,13099,6,0.0
48837,13100,1,-54.0
48838,13100,2,48.0
48839,13100,7,135.0
48840,13101,3,0.0
48841,13101,5,240.0
48842,13101,6,0.0
48843,13101,8,0.0
48844,13101,9,-6.0
48845,13102,3,72.0
48846,13102,4,168.0
48847,13102,8,10.0
48848,13102,10,60.0
48849,13103,6,-18.0
48850,13103,8,0.0
48851,13103,9,120.0
48852,13103,10,57.0
48853,13104,1,0.0
48854,13104,4,48.0
48855,13104,6,108.0
48856,13104,9,0.0
48857,13105,2,0.0
48858,13105,4,0.0
48859,13105,9,0.0
48860,13106,6,168.0
48861,13106,7,27.0
48862,13106,8,0.0
48863,13106,10,36.0
48864,13107,3,-36.0
48865,13107,4,0.0
48866,13107,5,0.0
48867,13107,9,0.0
48868,13108,5,0.0
48869,13108,9,0.0
48870,13108,10,0.0
48871,13109,1,56.0
48872,13109,4,112.0
48873,13109,5,36.0
48874,13109,8,-18.0
48875,13110,2,24.0
48876,13110,3,-12.0
48877,13110,6,36.0
48878,13110,7,-18.0
48879,13110,8,42.0
48880,13111,2,0.0
48881,13111,4,0.0
48882,13111,5,240.0
48883,13111,7,48.0
48884,13111,10,168.0
48885,13112,1,0.0
48886,13112,6,90.0
48887,13112,7,84.0
48888,13112,8,0.0
48889,13112,9,12.0
48890,13113,1,0.0
48891,13113,5,42.0
48892,13113,8,18.0
48893,13113,9,21.0
48894,13114,1,168.0
48895,13114,2,24.0
48896,13114,7,30.0
48897,13114,8,18.0
48898,13114,10,0.0
48899,13115,2,0.0
48900,13115,3,0.0
48901,13115,7,0.0
48902,13115,10,0.0
48903,13116,1,45.0
48904,13116,5,42.0
48905,13116,8,0.0
48906,13116,9,120.0
48907,13117,1,0.0
48908,13117,2,0.0
48909,13117,3,30.0
48910,13117,7,0.0
48911,13118,8,18.0
48912,13118,9,120.0
48913,13119,1,60.0
48914,13119,3,0.0
48915,13119,5,0.0
48916,13119,6,18.0
48917,13120,1,-30.0
48918,13120,4,-12.0
48919,13120,7,-30.0
48920,13121,2,15.0
48921,13121,6,168.0
48922,13122,1,0.0
48923,13122,3,18.0
48924,13122,5,240.0
48925,13122,7,88.0
48926,13122,10,168.0
48927,13123,1,168.0
48928,13123,2,102.0
48929,13123,3,0.0
48930,13123,6,102.0
48931,13123,9,30.0
48932,13124,6,12.0
48933,13124,7,18.0
48934,13124,8,0.0
48935,13124,10,54.0
48936,13125,2,36.0
48937,13125,5,50.0
48938,13125,7,162.0
48939,13125,9,0.0
48940,13126,1,0.0
48941,13126,4,0.0
48942,13126,7,0.0
48943,13126,10,0.0
48944,13127,1,84.0
48945,13127,5,0.0
48946,13127,7,48.0
48947,13127,10,46.0
48948,13128,4,0.0
48949,13128,8,0.0
48950,13128,9,0.0
48951,13129,1,0.0
48952,13129,4,0.0
48953,13129,6,0.0
48954,13130,1,0.0
48955,13130,3,0.0
48956,13130,6,6.0
48957,13130,7,42.0
48958,13131,8,0.0
48959,13131,9,0.0
48960,13131,10,0.0
48961,13132,1,0.0
48962,13132,2,120.0
48963,13132,8,0.0
48964,13132,9,-21.0
48965,13133,3,0.0
48966,13133,7,126.0
48967,13133,8,-6.0
48968,13133,9,36.0
48969,13133,10,168.0
48970,13134,5,0.0
48971,13134,6,60.0
48972,13134,8,12.0
48973,13135,2,0.0
48974,13135,4,0.0
48975,13135,5,0.0
48976,13135,6,0.0
48977,13135,7,240.0
48978,13136,1,0.0
48979,13136,6,0.0
48980,13136,10,0.0
48981,13137,1,0.0
48982,13137,3,0.0
48983,13137,5,0.0
48984,13137,9,0.0
48985,13137,10,0.0
48986,13138,2,0.0
48987,13138,6,0.0
48988,13138,9,0.0
48989,13139,2,0.0
48990,13139,8,0.0
48991,13139,9,0.0
48992,13139,10,0.0
48993,13140,2,0.0
48994,13140,5,0.0
48995,13140,7,78.0
48996,13141,5,0.0
48997,13141,6,0.0
48998,13141,8,3.0
48999,13141,9,0.0
49000,13142,4,144.0
49001,13142,5,0.0
49002,13142,8,12.0
49003,13143,2,60.0
49004,13143,3,-36.0
49005,13143,5,-48.0
49006,13143,8,0.0
49007,13143,9,36.0
49008,13144,1,0.0
49009,13144,2,0.0
49010,13144,6,0.0
49011,13144,10,0.0
49012,13145,2,-18.0
49013,13145,6,0.0
49014,13145,9,0.0
49015,13146,2,120.0
49016,13146,4,-3.0
49017,13147,3,0.0
49018,13147,4,0.0
49019,13147,6,150.0
49020,13147,9,0.0
49021,13148,1,168.0
49022,13148,6,0.0
49023,13148,8,12.0
49024,13149,2,0.0
49025,13149,4,168.0
49026,13149,5,66.0
49027,13149,8,0.0
49028,13149,10,0.0
49029,13150,1,0.0
49030,13150,4,0.0
49031,13150,8,42.0
49032,13150,9,0.0
49033,13151,1,84.0
49034,13151,4,168.0
49035,13151,7,27.0
49036,13152,3,0.0
49037,13152,4,-54.0
49038,13152,8,12.0
49039,13152,10,0.0
49040,13153,1,0.0
49041,13153,5,0.0
49042,13153,6,0.0
49043,13153,7,0.0
49044,13154,4,0.0
49045,13154,6,0.0
49046,13154,8,0.0
49047,13154,9,0.0
49048,13155,1,0.0
49049,13155,2,0.0
49050,13155,3,0.0
49051,13155,4,0.0
49052,13155,9,0.0
49053,13156,1,168.0
49054,13156,2,12.0
49055,13156,4,84.0
49056,13156,8,-6.0
49057,13157,1,0.0
49058,13157,4,0.0
49059,13157,5,0.0
49060,13157,6,114.0
49061,13157,7,0.0
49062,13157,10,0.0
49063,13158,3,12.0
49064,13158,4,168.0
49065,13158,7,240.0
49066,13158,9,30.0
49067,13158,10,-54.0
49068,13159,2,120.0
49069,13159,4,84.0
49070,13159,7,66.0
49071,13159,8,-24.0
49072,13159,9,42.0
49073,13160,1,24.0
49074,13160,2,30.0
49075,13160,9,40.0
49076,13161,1,0.0
49077,13161,3,0.0
49078,13161,4,-9.0
49079,13161,5,0.0
49080,13162,1,-48.0
49081,13162,4,6.0
49082,13162,6,18.0
49083,13162,8,18.0
49084,13162,9,42.0
49085,13163,2,0.0
49086,13163,6,0.0
49087,13163,8,0.0
49088,13163,10,0.0
49089,13164,1,24.0
49090,13164,2,120.0
49091,13164,6,168.0
49092,13164,10,168.0
49093,13165,1,0.0
49094,13165,3,0.0
49095,13165,5,0.0
49096,13166,3,0.0
49097,13166,5,0.0
49098,13166,6,0.0
49099,13167,2,36.0
49100,13167,4,0.0
49101,13167,6,18.0
49102,13167,7,108.0
49103,13167,8,0.0
49104,13167,9,0.0
49105,13168,6,0.0
49106,13168,8,0.0
49107,13168,9,0.0
49108,13168,10,0.0
49109,13169,3,0.0
49110,13169,6,0.0
49111,13169,7,0.0
49112,13169,8,0.0
49113,13169,9,0.0
49114,13170,3,57.0
49115,13170,4,84.0
49116,13170,6,168.0
49117,13170,7,120.0
49118,13171,2,0.0
49119,13171,4,66.0
49120,13171,8,0.0
49121,13172,9,18.0
49122,13172,10,0.0
49123,13173,1,18.0
49124,13173,3,0.0
49125,13173,6,42.0
49126,13173,7,6.0
49127,13173,9,0.0
49128,13174,3,54.0
49129,13174,4,6.0
49130,13174,8,0.0
49131,13175,1,-48.0
49132,13175,3,-18.0
49133,13175,4,18.0
49134,13175,5,240.0
49135,13175,6,168.0
49136,13176,1,168.0
49137,13176,2,120.0
49138,13176,3,0.0
49139,13176,4,168.0
49140,13176,10,0.0
49141,13177,2,0.0
49142,13177,5,0.0
49143,13177,6,45.0
49144,13177,8,0.0
49145,13177,10,0.0
49146,13178,3,0.0
49147,13178,4,0.0
49148,13178,5,0.0
49149,13178,9,0.0
49150,13179,3,-48.0
49151,13179,4,-36.0
49152,13179,5,210.0
49153,13179,6,96.0
49154,13180,2,0.0
49155,13180,6,0.0
49156,13180,7,0.0
49157,13180,8,0.0
49158,13181,1,0.0
49159,13181,3,0.0
49160,13181,4,168.0
49161,13181,8,0.0
49162,13181,9,0.0
49163,13182,2,48.0
49164,13182,6,168.0
49165,13182,8,0.0
49166,13182,9,24.0
49167,13183,5,0.0
49168,13183,8,0.0
49169,13183,9,120.0
49170,13184,1,0.0
49171,13184,8,0.0
49172,13184,9,60.0
49173,13185,2,0.0
49174,13185,4,168.0
49175,13185,5,0.0
49176,13185,6,0.0
49177,13185,8,0.0
49178,13186,2,0.0
49179,13186,3,-54.0
49180,13186,6,114.0
49181,13186,7,9.0
49182,13186,10,0.0
49183,13187,3,78.0
49184,13187,6,168.0
49185,13187,7,240.0
49186,13187,8,-15.0
49187,13187,10,24.0
49188,13188,1,0.0
49189,13188,4,0.0
49190,13188,5,0.0
49191,13188,10,0.0
49192,13189,5,0.0
49193,13189,6,0.0
49194,13189,7,0.0
49195,13189,8,0.0
49196,13190,1,42.0
49197,13190,5,-18.0
49198,13190,7,240.0
49199,13191,5,-102.0
49200,13191,7,214.0
49201,13191,10,3.0
49202,13192,1,36.0
49203,13192,6,48.0
49204,13192,7,60.0
49205,13192,9,39.0
49206,13192,10,84.0
49207,13193,1,0.0
49208,13193,3,0.0
49209,13193,6,12.0
49210,13194,3,0.0
49211,13194,4,168.0
49212,13194,8,-3.0
49213,13194,9,120.0
49214,13195,2,0.0
49215,13195,4,0.0
49216,13195,6,0.0
49217,13195,7,240.0
49218,13195,8,0.0
49219,13196,3,-36.0
49220,13196,4,0.0
49221,13196,8,0.0
49222,13196,9,0.0
49223,13197,1,69.0
49224,13197,3,0.0
49225,13198,1,24.0
49226,13198,3,0.0
49227,13198,4,0.0
49228,13198,8,6.0
49229,13198,9,66.0
49230,13199,4,108.0
49231,13199,5,12.0
49232,13199,6,0.0
49233,13199,9,-6.0
49234,13200,5,0.0
49235,13200,9,57.0
49236,13200,10,128.0
49237,13201,2,-6.0
49238,13201,5,120.0
49239,13201,6,68.0
49240,13201,7,120.0
49241,13202,1,0.0
49242,13202,3,0.0
49243,13202,7,0.0
49244,13202,8,12.0
49245,13202,9,30.0
49246,13203,1,0.0
49247,13203,6,0.0
49248,13203,8,0.0
49249,13203,9,0.0
49250,13203,10,0.0
49251,13204,5,240.0
49252,13204,6,6.0
49253,13204,7,54.0
49254,13205,2,60.0
49255,13205,5,0.0
49256,13205,7,132.0
49257,13205,9,0.0
49258,13206,5,0.0
49259,13206,8,15.0
49260,13206,9,0.0
49261,13207,3,-24.0
49262,13207,8,0.0
49263,13207,10,0.0
49264,13208,3,0.0
49265,13208,5,-42.0
49266,13208,6,18.0
49267,13209,6,0.0
49268,13209,7,0.0
49269,13209,8,0.0
49270,13209,10,120.0
49271,13210,1,0.0
49272,13210,3,0.0
49273,13210,4,168.0
49274,13210,5,0.0
49275,13211,3,0.0
49276,13211,5,120.0
49277,13211,6,84.0
49278,13211,7,0.0
49279,13211,9,0.0
49280,13212,1,39.0
49281,13212,4,36.0
49282,13212,7,240.0
49283,13212,8,0.0
49284,13212,9,24.0
49285,13213,7,0.0
49286,13213,8,0.0
49287,13213,9,0.0
49288,13214,1,0.0
49289,13214,4,0.0
49290,13214,6,42.0
49291,13214,8,0.0
49292,13215,3,0.0
49293,13215,5,0.0
49294,13215,8,24.0
49295,13216,3,0.0
49296,13216,4,0.0
49297,13216,6,0.0
49298,13216,7,0.0
49299,13217,1,0.0
49300,13217,6,90.0
49301,13217,10,0.0
49302,13218,1,0.0
49303,13218,8,0.0
49304,13218,10,0.0
49305,13219,1,0.0
49306,13219,2,0.0
49307,13219,4,0.0
49308,13219,6,94.0
49309,13219,7,204.0
49310,13220,1,0.0
49311,13220,4,0.0
49312,13220,6,168.0
49313,13221,1,0.0
49314,13221,2,120.0
49315,13221,3,0.0
49316,13221,6,12.0
49317,13222,1,12.0
49318,13222,4,168.0
49319,13222,7,240.0
49320,13222,9,60.0
49321,13223,4,-30.0
49322,13223,6,84.0
49323,13224,1,0.0
49324,13224,3,0.0
49325,13224,4,0.0
49326,13224,6,0.0
49327,13224,10,0.0
49328,13225,3,0.0
49329,13225,4,0.0
49330,13225,5,0.0
49331,13225,7,0.0
49332,13225,10,0.0
49333,13226,1,45.0
49334,13226,2,120.0
49335,13226,3,0.0
49336,13226,9,60.0
49337,13227,1,18.0
49338,13227,4,-30.0
49339,13227,6,168.0
49340,13228,2,0.0
49341,13228,3,0.0
49342,13228,4,0.0
49343,13228,10,0.0
49344,13229,5,36.0
49345,13229,7,180.0
49346,13229,10,168.0
49347,13230,2,0.0
49348,13230,5,0.0
49349,13230,7,126.0
49350,13230,10,0.0
49351,13231,4,168.0
49352,13231,6,0.0
49353,13231,9,45.0
49354,13232,1,0.0
49355,13232,2,0.0
49356,13232,9,36.0
49357,13232,10,18.0
49358,13233,1,72.0
49359,13233,4,6.0
49360,13233,5,54.0
49361,13234,2,0.0
49362,13234,5,0.0
49363,13234,9,18.0
49364,13235,8,0.0
49365,13235,9,0.0
49366,13235,10,0.0
49367,13236,3,0.0
49368,13236,4,66.0
49369,13236,6,168.0
49370,13236,8,0.0
49371,13236,10,0.0
49372,13237,7,0.0
49373,13237,9,12.0
49374,13238,7,86.0
49375,13238,8,0.0
49376,13238,9,6.0
49377,13239,1,0.0
49378,13239,2,0.0
49379,13239,6,0.0
49380,13239,9,0.0
49381,13239,10,0.0
49382,13240,3,0.0
49383,13240,4,42.0
49384,13241,3,0.0
49385,13241,5,0.0
49386,13241,7,96.0
49387,13241,8,0.0
49388,13242,2,-6.0
49389,13242,7,0.0
49390,13242,9,42.0
49391,13243,1,0.0
49392,13243,2,60.0
49393,13243,7,240.0
49394,13243,10,112.0
49395,13244,2,-36.0
49396,13244,10,24.0
49397,13245,2,0.0
49398,13245,7,78.0
49399,13245,9,60.0
49400,13245,10,0.0
49401,13246,2,0.0
49402,13246,3,0.0
49403,13246,5,0.0
49404,13247,2,0.0
49405,13247,3,14.0
49406,13247,9,120.0
49407,13248,1,0.0
49408,13248,5,0.0
49409,13248,6,0.0
49410,13248,9,40.0
49411,13249,1,21.0
49412,13249,4,-6.0
49413,13249,9,120.0
49414,13249,10,33.0
49415,13250,2,48.0
49416,13250,5,0.0
49417,13250,8,0.0
49418,13251,2,0.0
49419,13251,5,0.0
49420,13252,4,87.0
49421,13252,7,0.0
49422,13252,8,24.0
49423,13252,9,12.0
49424,13253,1,0.0
49425,13253,3,0.0
49426,13253,5,0.0
49427,13253,7,0.0
49428,13253,10,0.0
49429,13254,1,78.0
49430,13254,5,0.0
49431,13254,7,0.0
49432,13254,8,6.0
49433,13254,10,36.0
49434,13255,2,0.0
49435,13255,7,0.0
49436,13255,8,-24.0
49437,13255,9,60.0
49438,13256,3,0.0
49439,13256,4,168.0
49440,13256,6,108.0
49441,13256,8,30.0
49442,13256,9,90.0
49443,13256,10,0.0
49444,13257,5,0.0
49445,13257,6,60.0
49446,13257,7,120.0
49447,13258,1,0.0
49448,13258,5,0.0
49449,13258,6,0.0
49450,13258,8,0.0
49451,13258,10,0.0
49452,13259,8,0.0
49453,13259,9,0.0
49454,13260,1,0.0
49455,13260,2,0.0
49456,13260,3,6.0
49457,13260,5,0.0
49458,13260,10,0.0
49459,13261,3,6.0
49460,13261,6,84.0
49461,13261,10,168.0
49462,13262,1,0.0
49463,13262,3,0.0
49464,13262,4,0.0
49465,13262,6,0.0
49466,13262,8,0.0
49467,13263,3,0.0
49468,13264,5,0.0
49469,13264,6,0.0
49470,13264,9,0.0
49471,13265,1,168.0
49472,13265,2,120.0
49473,13265,6,15.0
49474,13265,10,-42.0
49475,13266,3,0.0
49476,13266,4,0.0
49477,13266,5,0.0
49478,13266,10,0.0
49479,13267,3,0.0
49480,13267,4,-54.0
49481,13267,6,30.0
49482,13267,7,240.0
49483,13268,6,0.0
49484,13268,8,0.0
49485,13268,9,0.0
49486,13268,10,0.0
49487,13269,1,0.0
49488,13269,7,240.0
49489,13269,9,0.0
49490,13269,10,0.0
49491,13270,1,102.0
49492,13270,2,0.0
49493,13270,4,94.5
49494,13271,1,18.0
49495,13271,4,18.0
49496,13271,6,36.0
49497,13271,8,0.0
49498,13271,10,96.0
49499,13272,1,96.0
