,gender_F,gender_M,gender_O,age,income,user_id,became_member_year,total_amt
12039,1,0,0,43,68000.0,12040,2017,8.87
12040,0,1,0,42,48000.0,12041,2017,15.8
12041,0,1,0,54,83000.0,12042,2018,0.0
12042,0,1,0,33,37000.0,12043,2018,2.39
12043,0,1,0,33,39000.0,12044,2018,6.31
12044,0,1,0,79,77000.0,12045,2016,20.16
12045,1,0,0,43,95000.0,12046,2016,22.52
12046,1,0,0,64,59000.0,12047,2018,2.13
12047,1,0,0,61,34000.0,12048,2017,9.18
12048,1,0,0,48,79000.0,12049,2018,12.06
12049,0,1,0,67,52000.0,12050,2018,2.94
12050,1,0,0,45,47000.0,12051,2018,14.39
12051,0,1,0,71,67000.0,12052,2017,8.4
12052,0,1,0,60,74000.0,12053,2018,34.26
12053,0,1,0,89,52000.0,12054,2016,9.36
12054,1,0,0,71,34000.0,12055,2016,1.5
12055,1,0,0,73,71000.0,12056,2017,14.67
12056,0,1,0,62,58000.0,12057,2013,18.84
12057,0,1,0,18,51000.0,12058,2017,9.78
12058,0,1,0,38,66000.0,12059,2017,6.14
12059,0,1,0,39,65404.9915682968,12060,2017,1.23
12060,0,1,0,51,84000.0,12061,2016,37.98
12061,1,0,0,62,66000.0,12062,2017,27.63
12062,1,0,0,39,65404.9915682968,12063,2017,1.58
12063,0,0,1,30,65404.9915682968,12064,2017,3.62
12064,1,0,0,77,58000.0,12065,2017,13.24
12065,0,1,0,24,57000.0,12066,2016,4.01
12066,1,0,0,87,77000.0,12067,2018,17.93
12067,1,0,0,56,55000.0,12068,2017,12.85
12068,1,0,0,32,36000.0,12069,2016,6.57
12069,0,1,0,58,104000.0,12070,2017,17.64
12070,0,1,0,27,51000.0,12071,2016,13.96
12071,0,1,0,44,67000.0,12072,2017,4.24
12072,0,1,0,24,57000.0,12073,2018,88.33
12073,0,1,0,23,40000.0,12074,2017,5.63
12074,1,0,0,42,52000.0,12075,2017,15.88
12075,0,1,0,63,41000.0,12076,2017,13.13
12076,0,1,0,53,50000.0,12077,2018,4.02
12077,1,0,0,92,61000.0,12078,2018,0.0
12078,0,1,0,64,52000.0,12079,2017,4.05
12079,0,1,0,51,78000.0,12080,2017,0.0
12080,0,1,0,66,55000.0,12081,2016,11.53
12081,1,0,0,71,75000.0,12082,2016,26.57
12082,1,0,0,78,51000.0,12083,2016,4.82
12083,0,1,0,54,55000.0,12084,2017,3.21
12084,0,1,0,60,35000.0,12085,2017,4.99
12085,1,0,0,42,45000.0,12086,2018,0.38
12086,1,0,0,52,84000.0,12087,2016,19.95
12087,0,1,0,54,76000.0,12088,2017,16.77
12088,0,1,0,44,73000.0,12089,2016,17.64
12089,1,0,0,25,65404.9915682968,12090,2016,2.59
12090,0,1,0,66,44000.0,12091,2018,5.25
12091,0,1,0,57,86000.0,12092,2017,17.82
12092,1,0,0,50,36000.0,12093,2017,8.49
12093,0,1,0,79,89000.0,12094,2018,18.87
12094,1,0,0,62,87000.0,12095,2017,35.83
12095,0,1,0,28,44000.0,12096,2017,11.35
12096,0,1,0,30,68000.0,12097,2017,2.68
12097,1,0,0,55,119000.0,12098,2016,31.11
12098,0,1,0,53,81000.0,12099,2018,20.0
12099,0,1,0,77,84000.0,12100,2016,22.01
12100,1,0,0,36,52000.0,12101,2017,15.39
12101,0,1,0,51,79000.0,12102,2018,24.62
12102,1,0,0,55,65000.0,12103,2018,15.37
12103,1,0,0,45,87000.0,12104,2015,20.82
12104,0,1,0,75,48000.0,12105,2017,6.54
12105,0,1,0,61,52000.0,12106,2018,10.58
12106,1,0,0,35,52000.0,12107,2017,1.54
12107,0,1,0,29,65000.0,12108,2018,1.8900000000000001
12108,0,1,0,73,87000.0,12109,2018,20.99
12109,0,1,0,52,103000.0,12110,2017,25.96
12110,1,0,0,68,59000.0,12111,2015,15.18
12111,1,0,0,58,111000.0,12112,2017,779.41
12112,0,1,0,74,65404.9915682968,12113,2018,0.0
12113,1,0,0,58,57000.0,12114,2013,19.44
12114,0,1,0,20,42000.0,12115,2018,7.94
12115,1,0,0,75,98000.0,12116,2017,666.86
12116,0,1,0,51,36000.0,12117,2014,1.3
12117,1,0,0,45,56000.0,12118,2017,19.77
12118,0,1,0,25,73000.0,12119,2017,2.61
12119,0,1,0,28,65000.0,12120,2018,4.17
12120,1,0,0,72,77000.0,12121,2017,16.62
12121,1,0,0,41,44000.0,12122,2017,7.32
12122,0,1,0,56,90000.0,12123,2016,19.59
12123,1,0,0,46,65404.9915682968,12124,2016,0.34
12124,0,1,0,53,57000.0,12125,2017,0.0
12125,0,1,0,68,78000.0,12126,2016,23.97
12126,0,1,0,50,90000.0,12127,2017,35.0
12127,0,1,0,55,109000.0,12128,2016,16.92
12128,1,0,0,64,36000.0,12129,2017,6.21
12129,1,0,0,78,78000.0,12130,2017,12.47
12130,0,1,0,48,65404.9915682968,12131,2018,0.15
12131,0,1,0,55,72000.0,12132,2017,18.69
12132,1,0,0,91,80000.0,12133,2017,25.4
12133,0,1,0,27,61000.0,12134,2015,0.11
12134,1,0,0,73,87000.0,12135,2015,23.87
12135,0,0,1,35,65404.9915682968,12136,2015,4.61
12136,0,1,0,34,62000.0,12137,2017,0.44
12137,0,1,0,55,41000.0,12138,2018,1.1400000000000001
12138,0,1,0,45,50000.0,12139,2018,18.48
12139,0,1,0,68,93000.0,12140,2013,15.03
12140,0,1,0,34,47000.0,12141,2017,0.99
12141,0,1,0,39,61000.0,12142,2016,12.1
12142,0,1,0,58,72000.0,12143,2015,21.11
12143,0,1,0,20,37000.0,12144,2013,0.24
12144,1,0,0,70,103000.0,12145,2017,21.9
12145,1,0,0,55,32000.0,12146,2018,3.12
12146,1,0,0,70,96000.0,12147,2015,36.46
12147,1,0,0,64,56000.0,12148,2018,0.0
12148,1,0,0,63,61000.0,12149,2017,21.23
12149,1,0,0,63,88000.0,12150,2015,15.27
12150,1,0,0,19,32000.0,12151,2016,3.58
12151,1,0,0,50,99000.0,12152,2017,25.24
12152,1,0,0,39,35000.0,12153,2014,4.53
12153,0,1,0,75,72000.0,12154,2017,20.77
12154,0,0,1,44,44000.0,12155,2017,0.32
12155,1,0,0,70,93000.0,12156,2018,0.0
12156,0,1,0,71,92000.0,12157,2016,18.65
12157,0,1,0,32,60000.0,12158,2018,1.8599999999999999
12158,0,1,0,58,65000.0,12159,2016,0.61
12159,1,0,0,23,34000.0,12160,2017,8.51
12160,1,0,0,59,115000.0,12161,2018,39.08
12161,0,1,0,53,68000.0,12162,2015,10.37
12162,0,1,0,43,65404.9915682968,12163,2017,0.38
12163,0,1,0,62,72000.0,12164,2016,22.36
12164,1,0,0,62,77000.0,12165,2018,30.35
12165,1,0,0,43,60000.0,12166,2018,13.9
12166,0,1,0,27,62000.0,12167,2017,15.87
12167,1,0,0,67,96000.0,12168,2016,24.92
12168,0,1,0,49,67000.0,12169,2017,5.3
12169,0,1,0,51,79000.0,12170,2014,6.31
12170,0,1,0,50,62000.0,12171,2015,13.7
12171,0,1,0,60,31000.0,12172,2018,55.46
12172,1,0,0,37,83000.0,12173,2017,21.06
12173,0,1,0,38,40000.0,12174,2017,12.28
12174,1,0,0,28,64000.0,12175,2017,10.06
12175,0,1,0,64,108000.0,12176,2017,35.55
12176,0,1,0,45,65404.9915682968,12177,2017,0.86
12177,0,1,0,44,65404.9915682968,12178,2016,2.36
12178,0,1,0,37,49000.0,12179,2015,3.68
12179,0,0,1,84,65404.9915682968,12180,2016,0.49
12180,1,0,0,25,68000.0,12181,2018,27.15
12181,1,0,0,66,96000.0,12182,2018,19.26
12182,1,0,0,74,112000.0,12183,2016,34.08
12183,1,0,0,32,45000.0,12184,2018,6.62
12184,1,0,0,57,56000.0,12185,2015,16.6
12185,0,1,0,92,53000.0,12186,2016,1.77
12186,0,1,0,24,57000.0,12187,2016,8.99
12187,0,1,0,55,100000.0,12188,2015,32.04
12188,0,1,0,56,66000.0,12189,2014,19.43
12189,1,0,0,64,70000.0,12190,2016,20.9
12190,0,1,0,50,65404.9915682968,12191,2015,3.18
12191,1,0,0,58,51000.0,12192,2016,9.49
12192,0,1,0,65,65404.9915682968,12193,2018,1.5899999999999999
12193,0,1,0,73,36000.0,12194,2018,7.01
12194,0,1,0,78,94000.0,12195,2016,12.0
12195,0,1,0,39,48000.0,12196,2018,3.36
12196,0,1,0,67,55000.0,12197,2015,9.05
12197,0,0,1,67,99000.0,12198,2017,29.12
12198,0,1,0,21,58000.0,12199,2018,10.33
12199,0,1,0,20,52000.0,12200,2018,0.49
12200,0,1,0,54,81000.0,12201,2018,20.54
12201,0,1,0,61,96000.0,12202,2016,22.54
12202,0,1,0,63,88000.0,12203,2018,37.86
12203,0,1,0,45,41000.0,12204,2017,0.98
12204,1,0,0,50,60000.0,12205,2017,9.24
12205,1,0,0,64,65404.9915682968,12206,2016,1.65
12206,0,1,0,42,30000.0,12207,2018,0.88
12207,1,0,0,64,33000.0,12208,2018,5.48
12208,0,1,0,19,31000.0,12209,2017,14.61
12209,1,0,0,48,60000.0,12210,2017,26.13
12210,0,0,1,56,72000.0,12211,2018,16.97
12211,0,1,0,36,51000.0,12212,2013,2.19
12212,0,0,1,27,65404.9915682968,12213,2016,0.36
12213,0,0,1,66,65404.9915682968,12214,2017,1.87
12214,1,0,0,20,46000.0,12215,2017,6.04
12215,1,0,0,41,53000.0,12216,2017,11.02
12216,0,1,0,30,65404.9915682968,12217,2017,0.53
12217,0,1,0,56,106000.0,12218,2016,31.12
12218,0,1,0,57,66000.0,12219,2014,4.04
12219,0,1,0,55,60000.0,12220,2017,1.96
12220,1,0,0,63,97000.0,12221,2016,40.65
12221,1,0,0,90,104000.0,12222,2016,22.85
12222,0,1,0,19,39000.0,12223,2017,0.72
12223,0,1,0,68,54000.0,12224,2014,2.34
12224,0,1,0,52,70000.0,12225,2018,12.0
12225,0,1,0,76,62000.0,12226,2018,5.23
12226,1,0,0,64,100000.0,12227,2018,17.59
12227,0,1,0,59,40000.0,12228,2018,2.77
12228,1,0,0,48,37000.0,12229,2018,9.98
12229,0,1,0,68,55000.0,12230,2016,19.93
12230,0,1,0,59,65404.9915682968,12231,2018,0.0
12231,1,0,0,25,39000.0,12232,2017,11.61
12232,0,1,0,56,93000.0,12233,2018,22.22
12233,1,0,0,73,113000.0,12234,2017,37.01
12234,0,1,0,72,96000.0,12235,2016,21.48
12235,0,1,0,27,38000.0,12236,2014,0.31
12236,0,1,0,27,37000.0,12237,2018,9.32
12237,0,1,0,73,43000.0,12238,2017,15.95
12238,0,1,0,50,53000.0,12239,2016,6.92
12239,0,1,0,19,39000.0,12240,2016,2.92
12240,0,1,0,61,65404.9915682968,12241,2018,3.29
12241,0,1,0,67,52000.0,12242,2013,2.38
12242,0,1,0,27,41000.0,12243,2016,13.54
12243,0,1,0,20,55000.0,12244,2015,1.75
12244,0,1,0,34,48000.0,12245,2018,6.92
12245,0,1,0,54,84000.0,12246,2017,22.9
12246,0,1,0,44,51000.0,12247,2017,9.85
12247,0,1,0,59,34000.0,12248,2016,9.18
12248,0,1,0,63,89000.0,12249,2017,31.12
12249,1,0,0,55,91000.0,12250,2016,27.34
12250,0,1,0,49,65404.9915682968,12251,2017,0.49
12251,1,0,0,48,53000.0,12252,2016,15.33
12252,0,1,0,28,48000.0,12253,2016,17.74
12253,1,0,0,36,91000.0,12254,2017,22.83
12254,0,1,0,46,71000.0,12255,2017,9.4
12255,1,0,0,87,61000.0,12256,2017,8.64
12256,0,1,0,56,88000.0,12257,2016,33.18
12257,0,1,0,69,58000.0,12258,2017,2.83
12258,1,0,0,47,57000.0,12259,2015,18.33
12259,1,0,0,54,110000.0,12260,2016,21.45
12260,1,0,0,56,68000.0,12261,2018,22.8
12261,0,1,0,20,31000.0,12262,2018,3.98
12262,0,0,1,49,64000.0,12263,2015,22.28
12263,1,0,0,89,107000.0,12264,2017,34.9
12264,1,0,0,74,66000.0,12265,2017,24.68
12265,0,1,0,54,63000.0,12266,2017,1.97
12266,0,1,0,27,65404.9915682968,12267,2018,5.04
12267,1,0,0,78,57000.0,12268,2016,23.78
12268,0,1,0,38,65404.9915682968,12269,2017,0.0
12269,1,0,0,55,75000.0,12270,2018,13.46
12270,0,1,0,45,94000.0,12271,2014,16.13
12271,0,1,0,27,60000.0,12272,2018,17.39
12272,0,1,0,19,61000.0,12273,2014,5.51
12273,0,1,0,48,65404.9915682968,12274,2017,0.41000000000000003
12274,1,0,0,63,103000.0,12275,2016,26.61
12275,0,1,0,55,99000.0,12276,2017,0.0
12276,0,1,0,59,64000.0,12277,2016,21.29
12277,0,1,0,26,42000.0,12278,2014,0.16
12278,1,0,0,70,97000.0,12279,2018,26.95
12279,0,1,0,44,41000.0,12280,2018,4.57
12280,1,0,0,61,86000.0,12281,2017,32.43
12281,0,1,0,29,45000.0,12282,2017,0.78
12282,0,1,0,54,65404.9915682968,12283,2017,1.35
12283,0,1,0,37,69000.0,12284,2014,0.2
12284,0,1,0,81,98000.0,12285,2018,35.53
12285,0,1,0,84,65404.9915682968,12286,2017,0.18
12286,1,0,0,92,94000.0,12287,2018,33.4
12287,0,1,0,56,50000.0,12288,2018,7.3
12288,1,0,0,66,85000.0,12289,2016,35.93
12289,0,1,0,56,48000.0,12290,2017,26.58
12290,0,1,0,61,73000.0,12291,2016,23.28
12291,1,0,0,50,108000.0,12292,2016,36.12
12292,1,0,0,95,52000.0,12293,2016,19.62
12293,1,0,0,74,34000.0,12294,2018,0.55
12294,1,0,0,36,73000.0,12295,2016,24.93
12295,0,1,0,56,82000.0,12296,2017,20.71
12296,1,0,0,50,37000.0,12297,2015,2.93
12297,1,0,0,58,91000.0,12298,2018,24.14
12298,1,0,0,83,86000.0,12299,2016,30.46
12299,0,1,0,93,52000.0,12300,2018,0.30000000000000004
12300,1,0,0,26,65404.9915682968,12301,2016,0.49
12301,0,1,0,56,31000.0,12302,2013,2.16
12302,0,1,0,43,74000.0,12303,2017,23.1
12303,1,0,0,79,47000.0,12304,2016,9.53
12304,1,0,0,52,75000.0,12305,2016,21.0
12305,0,1,0,49,96000.0,12306,2017,27.87
12306,1,0,0,35,60000.0,12307,2017,16.06
12307,1,0,0,73,74000.0,12308,2015,24.35
12308,0,0,1,47,30000.0,12309,2017,1.1400000000000001
12309,1,0,0,71,73000.0,12310,2017,18.52
12310,0,1,0,48,71000.0,12311,2014,12.96
12311,1,0,0,53,103000.0,12312,2016,31.72
12312,1,0,0,50,85000.0,12313,2016,10.14
12313,1,0,0,63,77000.0,12314,2016,29.59
12314,1,0,0,75,35000.0,12315,2017,1.77
12315,0,1,0,51,78000.0,12316,2017,0.0
12316,0,1,0,51,70000.0,12317,2018,15.6
12317,1,0,0,79,78000.0,12318,2017,41.82
12318,0,0,1,72,65404.9915682968,12319,2016,60.6
12319,0,1,0,64,32000.0,12320,2018,2.11
12320,0,1,0,69,96000.0,12321,2018,20.67
12321,1,0,0,49,81000.0,12322,2017,11.08
12322,1,0,0,74,104000.0,12323,2017,19.86
12323,1,0,0,53,83000.0,12324,2015,28.32
12324,0,1,0,56,63000.0,12325,2015,15.54
12325,0,1,0,40,86000.0,12326,2017,19.46
12326,1,0,0,59,88000.0,12327,2018,29.64
12327,1,0,0,55,87000.0,12328,2015,20.08
12328,1,0,0,80,61000.0,12329,2017,18.26
12329,0,1,0,32,53000.0,12330,2018,3.03
12330,1,0,0,48,114000.0,12331,2017,34.09
12331,0,1,0,58,99000.0,12332,2017,20.41
12332,0,1,0,79,76000.0,12333,2016,14.73
12333,0,0,1,35,65404.9915682968,12334,2018,5.58
12334,0,1,0,37,67000.0,12335,2018,2.5700000000000003
12335,0,1,0,69,67000.0,12336,2017,6.3
12336,0,1,0,70,59000.0,12337,2016,680.7
12337,0,1,0,66,66000.0,12338,2014,1.21
12338,0,1,0,34,31000.0,12339,2016,8.21
12339,1,0,0,63,70000.0,12340,2017,13.28
12340,0,1,0,90,65404.9915682968,12341,2017,5.08
12341,1,0,0,21,40000.0,12342,2018,3.45
12342,1,0,0,51,90000.0,12343,2017,37.52
12343,0,1,0,44,65404.9915682968,12344,2017,0.19
12344,1,0,0,57,65404.9915682968,12345,2018,0.64
12345,0,1,0,55,113000.0,12346,2017,16.04
12346,1,0,0,47,59000.0,12347,2018,28.62
12347,0,1,0,23,73000.0,12348,2014,4.35
12348,0,1,0,46,78000.0,12349,2018,29.42
12349,1,0,0,93,73000.0,12350,2017,26.13
12350,1,0,0,69,78000.0,12351,2016,20.73
12351,1,0,0,58,50000.0,12352,2018,13.97
12352,1,0,0,55,76000.0,12353,2017,28.48
12353,1,0,0,43,36000.0,12354,2016,2.18
12354,1,0,0,59,74000.0,12355,2018,12.95
12355,1,0,0,49,65404.9915682968,12356,2017,1.22
12356,1,0,0,51,58000.0,12357,2017,15.25
12357,0,1,0,43,64000.0,12358,2017,16.76
12358,1,0,0,59,55000.0,12359,2017,2.75
12359,0,0,1,31,65404.9915682968,12360,2018,2.22
12360,1,0,0,57,54000.0,12361,2017,13.77
12361,0,1,0,23,69000.0,12362,2016,12.3
12362,1,0,0,70,72000.0,12363,2017,19.51
12363,1,0,0,62,62000.0,12364,2017,20.22
12364,0,1,0,64,57000.0,12365,2017,12.21
12365,1,0,0,87,47000.0,12366,2017,10.78
12366,1,0,0,69,50000.0,12367,2015,11.68
12367,0,1,0,46,61000.0,12368,2017,13.67
12368,0,1,0,18,67000.0,12369,2015,26.06
12369,1,0,0,94,85000.0,12370,2017,19.84
12370,0,1,0,31,54000.0,12371,2017,1.75
12371,1,0,0,61,88000.0,12372,2017,23.18
12372,0,1,0,58,60000.0,12373,2014,0.45
12373,0,1,0,24,72000.0,12374,2017,5.18
12374,0,1,0,52,67000.0,12375,2018,2.14
12375,1,0,0,53,61000.0,12376,2016,26.19
12376,0,1,0,45,49000.0,12377,2017,21.07
12377,0,1,0,26,68000.0,12378,2014,5.8
12378,0,1,0,47,59000.0,12379,2017,10.63
12379,0,1,0,62,33000.0,12380,2018,1.07
12380,1,0,0,58,62000.0,12381,2018,19.46
12381,0,1,0,50,60000.0,12382,2018,3.19
12382,1,0,0,34,45000.0,12383,2018,2.13
12383,1,0,0,55,65404.9915682968,12384,2015,1.33
12384,0,1,0,27,42000.0,12385,2018,11.56
12385,1,0,0,53,94000.0,12386,2017,21.86
12386,0,1,0,79,93000.0,12387,2017,15.41
12387,0,1,0,33,73000.0,12388,2017,9.39
12388,1,0,0,75,67000.0,12389,2016,8.98
12389,0,1,0,50,51000.0,12390,2015,8.67
12390,0,1,0,30,71000.0,12391,2018,1.71
12391,0,1,0,62,30000.0,12392,2017,6.85
12392,0,1,0,50,65404.9915682968,12393,2018,2.21
12393,1,0,0,86,99000.0,12394,2018,19.48
12394,0,1,0,58,57000.0,12395,2017,13.48
12395,0,1,0,64,38000.0,12396,2017,4.6
12396,0,0,1,42,65404.9915682968,12397,2017,2.22
12397,1,0,0,60,90000.0,12398,2016,26.66
12398,1,0,0,65,73000.0,12399,2017,23.21
12399,0,1,0,54,35000.0,12400,2018,0.44
12400,1,0,0,59,36000.0,12401,2017,2.16
12401,1,0,0,52,108000.0,12402,2016,20.49
12402,0,1,0,66,52000.0,12403,2016,10.89
12403,0,1,0,81,65404.9915682968,12404,2018,0.9
12404,0,1,0,56,113000.0,12405,2015,18.29
12405,1,0,0,86,75000.0,12406,2016,18.1
12406,0,1,0,33,45000.0,12407,2018,8.39
12407,1,0,0,91,39000.0,12408,2016,5.58
12408,1,0,0,43,31000.0,12409,2017,4.73
12409,0,1,0,40,40000.0,12410,2018,5.95
12410,0,1,0,16,65404.9915682968,12411,2017,0.59
12411,0,1,0,52,41000.0,12412,2017,3.71
12412,1,0,0,58,71000.0,12413,2015,22.52
12413,1,0,0,62,95000.0,12414,2016,32.7
12414,1,0,0,61,112000.0,12415,2016,33.83
12415,1,0,0,67,50000.0,12416,2015,8.66
12416,0,1,0,30,31000.0,12417,2017,0.56
12417,0,1,0,24,35000.0,12418,2017,4.71
12418,1,0,0,42,81000.0,12419,2014,23.37
12419,1,0,0,43,72000.0,12420,2018,8.74
12420,0,1,0,56,50000.0,12421,2017,3.35
12421,1,0,0,53,41000.0,12422,2018,0.36
12422,1,0,0,76,79000.0,12423,2018,25.6
12423,0,0,1,54,65404.9915682968,12424,2016,9.68
12424,0,1,0,38,71000.0,12425,2017,6.89
12425,0,1,0,54,65404.9915682968,12426,2018,1.28
12426,0,1,0,44,45000.0,12427,2017,1.73
12427,1,0,0,59,112000.0,12428,2016,26.98
12428,0,1,0,49,84000.0,12429,2017,31.94
12429,1,0,0,47,48000.0,12430,2017,4.72
12430,0,1,0,53,73000.0,12431,2017,17.12
12431,1,0,0,51,72000.0,12432,2017,19.4
12432,1,0,0,45,65404.9915682968,12433,2015,1.35
12433,1,0,0,54,99000.0,12434,2016,14.9
12434,1,0,0,43,51000.0,12435,2015,11.3
12435,0,1,0,78,36000.0,12436,2018,3.59
12436,1,0,0,28,50000.0,12437,2017,16.49
12437,0,1,0,59,51000.0,12438,2014,13.63
12438,1,0,0,48,90000.0,12439,2017,31.83
12439,1,0,0,60,100000.0,12440,2018,26.29
12440,0,1,0,58,61000.0,12441,2016,3.81
12441,0,1,0,24,59000.0,12442,2017,5.18
12442,0,1,0,55,67000.0,12443,2017,13.43
12443,1,0,0,57,99000.0,12444,2018,25.53
12444,0,1,0,51,42000.0,12445,2017,9.87
12445,0,1,0,45,42000.0,12446,2018,11.27
12446,0,1,0,50,111000.0,12447,2015,20.83
12447,0,1,0,66,50000.0,12448,2018,4.76
12448,1,0,0,48,85000.0,12449,2016,30.72
12449,0,1,0,56,51000.0,12450,2014,1.81
12450,1,0,0,53,85000.0,12451,2017,21.3
12451,1,0,0,45,60000.0,12452,2017,20.54
12452,1,0,0,33,67000.0,12453,2018,6.3
12453,1,0,0,70,57000.0,12454,2016,21.66
12454,1,0,0,65,34000.0,12455,2015,0.47000000000000003
12455,0,1,0,63,45000.0,12456,2017,3.98
12456,0,1,0,70,76000.0,12457,2018,24.74
12457,0,1,0,67,97000.0,12458,2015,34.1
12458,0,1,0,52,65404.9915682968,12459,2018,0.8200000000000001
12459,1,0,0,82,109000.0,12460,2018,30.47
12460,0,1,0,58,68000.0,12461,2015,19.91
12461,0,1,0,68,60000.0,12462,2016,4.25
12462,1,0,0,73,74000.0,12463,2015,17.6
12463,1,0,0,81,50000.0,12464,2014,0.05
12464,1,0,0,64,61000.0,12465,2018,11.07
12465,1,0,0,67,81000.0,12466,2015,22.55
12466,1,0,0,75,70000.0,12467,2017,13.2
12467,0,1,0,58,76000.0,12468,2018,14.15
12468,0,1,0,67,77000.0,12469,2018,31.96
12469,0,1,0,21,31000.0,12470,2018,0.48
12470,0,1,0,77,56000.0,12471,2016,20.61
12471,1,0,0,47,80000.0,12472,2015,27.09
12472,0,1,0,48,35000.0,12473,2018,4.73
12473,1,0,0,64,111000.0,12474,2017,18.18
12474,0,1,0,29,41000.0,12475,2017,5.74
12475,1,0,0,56,104000.0,12476,2018,24.62
12476,0,1,0,59,44000.0,12477,2017,8.09
12477,0,1,0,73,57000.0,12478,2018,18.37
12478,1,0,0,42,33000.0,12479,2018,2.95
12479,1,0,0,91,118000.0,12480,2017,28.46
12480,1,0,0,83,90000.0,12481,2017,24.02
12481,1,0,0,60,73000.0,12482,2016,32.97
12482,0,1,0,40,74000.0,12483,2016,4.7
12483,1,0,0,49,100000.0,12484,2017,21.99
12484,1,0,0,38,65404.9915682968,12485,2016,2.91
12485,1,0,0,60,70000.0,12486,2018,16.26
12486,1,0,0,65,71000.0,12487,2017,19.0
12487,0,1,0,57,72000.0,12488,2016,13.22
12488,0,1,0,24,54000.0,12489,2017,1.6800000000000002
12489,1,0,0,81,40000.0,12490,2016,6.79
12490,1,0,0,51,55000.0,12491,2017,12.73
12491,0,1,0,73,84000.0,12492,2017,29.92
12492,0,1,0,53,56000.0,12493,2018,4.11
12493,1,0,0,68,108000.0,12494,2015,26.47
12494,0,1,0,48,96000.0,12495,2017,0.0
12495,0,1,0,81,85000.0,12496,2016,24.8
12496,1,0,0,75,87000.0,12497,2018,26.1
12497,1,0,0,36,70000.0,12498,2014,5.27
12498,0,1,0,48,40000.0,12499,2017,0.0
12499,0,1,0,53,54000.0,12500,2017,11.14
12500,1,0,0,68,62000.0,12501,2018,9.37
12501,1,0,0,56,93000.0,12502,2015,28.74
12502,1,0,0,68,65404.9915682968,12503,2017,1.27
12503,0,1,0,87,45000.0,12504,2017,8.84
12504,1,0,0,62,76000.0,12505,2016,27.18
12505,1,0,0,62,98000.0,12506,2016,25.31
12506,0,1,0,55,38000.0,12507,2017,1.37
12507,0,1,0,57,90000.0,12508,2017,13.73
12508,1,0,0,45,69000.0,12509,2016,24.58
12509,1,0,0,48,85000.0,12510,2017,17.51
12510,1,0,0,24,67000.0,12511,2015,2.09
12511,0,1,0,59,63000.0,12512,2017,13.05
12512,1,0,0,55,50000.0,12513,2016,11.27
12513,0,1,0,81,65404.9915682968,12514,2017,4.11
12514,1,0,0,82,65000.0,12515,2017,16.24
12515,0,0,1,42,65404.9915682968,12516,2016,0.1
12516,0,1,0,30,40000.0,12517,2016,4.42
12517,0,1,0,41,65404.9915682968,12518,2018,4.67
12518,0,1,0,65,65404.9915682968,12519,2017,0.59
12519,1,0,0,72,49000.0,12520,2017,5.12
12520,0,1,0,42,84000.0,12521,2016,15.97
12521,1,0,0,61,56000.0,12522,2016,21.12
12522,1,0,0,52,65404.9915682968,12523,2015,2.25
12523,1,0,0,65,46000.0,12524,2017,9.68
12524,1,0,0,53,54000.0,12525,2018,5.14
12525,0,1,0,69,65404.9915682968,12526,2017,2.44
12526,0,1,0,49,75000.0,12527,2015,28.59
12527,1,0,0,42,65404.9915682968,12528,2017,3.51
12528,1,0,0,68,100000.0,12529,2017,30.36
12529,1,0,0,78,92000.0,12530,2015,25.87
12530,0,1,0,41,57000.0,12531,2018,12.23
12531,1,0,0,56,118000.0,12532,2016,34.22
12532,0,1,0,49,62000.0,12533,2014,1.5899999999999999
12533,0,1,0,23,53000.0,12534,2017,8.94
12534,0,1,0,51,39000.0,12535,2017,8.0
12535,1,0,0,75,65404.9915682968,12536,2018,0.0
12536,0,1,0,48,56000.0,12537,2014,11.08
12537,0,1,0,44,64000.0,12538,2017,20.74
12538,0,1,0,54,113000.0,12539,2016,9.76
12539,0,1,0,83,99000.0,12540,2016,17.3
12540,1,0,0,51,67000.0,12541,2018,19.14
12541,1,0,0,63,76000.0,12542,2017,25.9
12542,1,0,0,58,65404.9915682968,12543,2014,2.79
12543,0,1,0,53,32000.0,12544,2017,8.42
12544,1,0,0,66,95000.0,12545,2016,16.73
12545,1,0,0,87,62000.0,12546,2017,8.93
12546,0,1,0,48,60000.0,12547,2018,2.32
12547,0,1,0,69,83000.0,12548,2018,21.52
12548,1,0,0,67,61000.0,12549,2017,23.98
12549,1,0,0,59,93000.0,12550,2016,36.69
12550,0,1,0,41,88000.0,12551,2018,19.22
12551,0,1,0,60,65404.9915682968,12552,2017,3.23
12552,1,0,0,60,45000.0,12553,2018,4.22
12553,0,1,0,62,71000.0,12554,2018,24.38
12554,1,0,0,54,30000.0,12555,2017,2.8200000000000003
12555,0,1,0,62,44000.0,12556,2017,1.32
12556,0,0,1,63,65404.9915682968,12557,2017,0.47000000000000003
12557,0,1,0,64,65000.0,12558,2017,0.0
12558,1,0,0,33,44000.0,12559,2018,0.88
12559,1,0,0,20,73000.0,12560,2017,2.89
12560,1,0,0,49,50000.0,12561,2018,3.74
12561,0,1,0,46,72000.0,12562,2013,0.53
12562,0,1,0,23,41000.0,12563,2017,2.07
12563,0,1,0,71,33000.0,12564,2018,0.08
12564,0,0,1,63,65404.9915682968,12565,2016,2.8
12565,0,1,0,31,65404.9915682968,12566,2015,3.89
